"ID","frame","dates","direction","track","ifgm_url"
"us6000jqxc","173A_05151_131313","20230328_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230328_20230409/20230328_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230208_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230208_20230409/20230208_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230328_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230328_20230409/20230328_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230220_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230220_20230409/20230220_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230304_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230304_20230409/20230304_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230208_20230304","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230208_20230304/20230208_20230304.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230127_20230304","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230127_20230304/20230127_20230304.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230220_20230304","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230220_20230304/20230220_20230304.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230115_20230304","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230115_20230304/20230115_20230304.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230208_20230328","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230208_20230328/20230208_20230328.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230220_20230328","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230220_20230328/20230220_20230328.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230304_20230328","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230304_20230328/20230304_20230328.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230127_20230328","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230127_20230328/20230127_20230328.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230208_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230208_20230409/20230208_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230304_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230304_20230409/20230304_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230220_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230220_20230409/20230220_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05151_131313","20230328_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05151_131313/interferograms/20230328_20230409/20230328_20230409.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230209_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230209_20230305/20230209_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230128_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230128_20230305/20230128_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230116_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230116_20230305/20230116_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230221_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230221_20230305/20230221_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230209_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230209_20230305/20230209_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230128_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230128_20230305/20230128_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230116_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230116_20230305/20230116_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230221_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230221_20230305/20230221_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05000_131313","20230305_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05000_131313/interferograms/20230305_20230410/20230305_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05398_131313","20230305_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05398_131313/interferograms/20230305_20230410/20230305_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05398_131313","20230329_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05398_131313/interferograms/20230329_20230410/20230329_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05398_131313","20230221_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05398_131313/interferograms/20230221_20230410/20230221_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230209_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230209_20230305/20230209_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230128_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230128_20230305/20230128_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230116_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230116_20230305/20230116_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230221_20230305","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230221_20230305/20230221_20230305.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230305_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230305_20230410/20230305_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230221_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230221_20230410/20230221_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230329_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230329_20230410/20230329_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05199_131313","20230209_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05199_131313/interferograms/20230209_20230410/20230209_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05000_131313","20230305_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05000_131313/interferograms/20230305_20230410/20230305_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05000_131313","20230329_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05000_131313/interferograms/20230329_20230410/20230329_20230410.geo.diff_pha.tif"
"us6000jqxc","005D_05000_131313","20230221_20230410","D","005","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/005/005D_05000_131313/interferograms/20230221_20230410/20230221_20230410.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230222_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230222_20230411/20230222_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230306_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230306_20230411/20230306_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230330_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230330_20230411/20230330_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230330_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230330_20230411/20230330_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230306_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230306_20230411/20230306_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230222_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230222_20230411/20230222_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_04994_131313","20230222_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_04994_131313/interferograms/20230222_20230411/20230222_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_04994_131313","20230330_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_04994_131313/interferograms/20230330_20230411/20230330_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_04994_131313","20230306_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_04994_131313/interferograms/20230306_20230411/20230306_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230222_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230222_20230411/20230222_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230306_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230306_20230411/20230306_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05194_131313","20230330_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05194_131313/interferograms/20230330_20230411/20230330_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230330_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230330_20230411/20230330_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230306_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230306_20230411/20230306_20230411.geo.diff_pha.tif"
"us6000jqxc","027A_05393_131313","20230222_20230411","A","027","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/027/027A_05393_131313/interferograms/20230222_20230411/20230222_20230411.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20221229_20230227","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20221229_20230227/20221229_20230227.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20221229_20230227","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20221229_20230227/20221229_20230227.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230227_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230227_20230416/20230227_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230404_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230404_20230416/20230404_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230323_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230323_20230416/20230323_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230215_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230215_20230416/20230215_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20221229_20230227","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20221229_20230227/20221229_20230227.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230404_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230404_20230416/20230404_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230323_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230323_20230416/20230323_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230215_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230215_20230416/20230215_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230227_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230227_20230416/20230227_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230227_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230227_20230416/20230227_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230404_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230404_20230416/20230404_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230323_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230323_20230416/20230323_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05036_121313","20230215_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05036_121313/interferograms/20230215_20230416/20230215_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20221229_20230227","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20221229_20230227/20221229_20230227.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230404_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230404_20230416/20230404_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230323_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230323_20230416/20230323_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230215_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230215_20230416/20230215_20230416.geo.diff_pha.tif"
"us6000jqxc","100A_05236_141313","20230227_20230416","A","100","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/100/100A_05236_141313/interferograms/20230227_20230416/20230227_20230416.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230208_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230208_20230409/20230208_20230409.geo.diff_pha.tif"
"us6000jqxc","173A_05350_131313","20230328_20230409","A","173","https://gws-access.jasmin.ac.uk/public/nceo_geohazards/LiCSAR_products/173/173A_05350_131313/interferograms/20230328_20230409/20230328_20230409.geo.diff_pha.tif"
